,Unnamed: 0,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos,cluster
50,59,GRLV11,Logística,140.39,1.0,0.0428226779252111,0.2525773195876289,0.35135135135135137,0.4285714285714286,0.38129496402877705,0.4653846153846154,0.8230887860762283,0.8226611677881485,0.9301260022909508,0.035757344183774284,0.03708591373550231,0.6017699115044248,0.039361702127659576,0.015625,0
51,61,GTWR11,Lajes Corporativas,117.5,0.11284763883854035,0.04161640530759952,0.29896907216494845,0.39864864864864863,0.4682539682539682,0.4316546762589928,0.5173076923076922,0.7318792685613571,0.7343173431734317,0.7864506627393225,0.3120084682475841,0.02731919934217714,0.7256637168141593,0.0,0.015625,0
52,62,HABT11,Títulos e Val. Mob.,114.4,0.09569226527517526,0.060313630880579026,0.4484536082474227,0.5945945945945946,0.6269841269841271,0.5755395683453238,0.7182692307692308,0.7279136373650583,0.7371391360972434,0.7725413189330714,0.14381989070513387,0.02816447871563537,0.6637168141592921,0.06063829787234042,0.0,0
53,63,HBRH11,Híbrido,96.56,0.004247997263309457,0.042219541616405315,0.3608247422680412,0.4594594594594595,0.5396825396825398,0.0,0.4961538461538462,0.5977087464199162,0.6040807466898199,0.7355588283423334,0.057022368228612376,0.027477329837211843,0.5309734513274337,0.06063829787234042,0.046875,0
54,64,HBTT11,Títulos e Val. Mob.,1055.0,5.105765941477712e-06,1.0,0.8092783505154639,0.777027027027027,0.6984126984126984,0.5899280575539568,0.7875,0.627230667547918,0.6522682873887563,0.042546228113238334,0.040603948875058624,0.2539892011247391,0.7168141592920354,0.06063829787234042,0.0,0
55,65,HCRI11,Hospital,431.04,0.0014449317614381922,0.15681544028950545,0.2938144329896907,0.39864864864864863,0.492063492063492,0.4460431654676259,0.5403846153846154,0.7294558272747301,0.7317126112437595,0.8679430535100638,0.013515913397903388,0.08308463719114237,0.9734513274336284,0.0,0.015625,0
56,67,HFOF11,Títulos e Val. Mob.,104.0,0.1146040223224087,0.030156815440289513,0.2422680412371134,0.3040540540540541,0.5079365079365079,0.4892086330935253,0.5490384615384615,0.4895351398986561,0.4918602127197743,0.5239731631484208,0.505804466165198,0.02808110081825343,0.5752212389380531,0.06063829787234042,0.0,0
58,69,HGCR11,Títulos e Val. Mob.,101.94,0.06659450517469379,0.028950542822677932,0.2422680412371134,0.31756756756756754,0.3968253968253968,0.3741007194244605,0.4480769230769231,0.6027759418374091,0.6038636856956805,0.5406643757159221,0.3447433389802311,0.02931739377943383,0.5221238938053098,0.06063829787234042,0.0,0
59,70,HGFF11,Títulos e Val. Mob.,95.35,0.047805286510055806,0.03317249698431846,0.2835051546391753,0.3783783783783784,0.4444444444444445,0.4100719424460432,0.4846153846153846,0.6146728354263054,0.6175385283264597,0.554410080183276,0.07396526842978622,0.02773321372917709,0.5132743362831859,0.06063829787234042,0.0,0
60,71,HGLG11,Logística,170.65,0.273740535186386,0.036188178528347416,0.18041237113402064,0.2702702702702703,0.3333333333333333,0.30935251798561153,0.3701923076923077,0.4745538664904164,0.4747123941827654,0.5395189003436426,0.6905087027070168,0.039572875157411716,0.7345132743362832,0.0946808510638298,0.21875,0
61,72,HGPO11,Lajes Corporativas,227.44,0.006862149425346044,0.056694813027744276,0.21649484536082475,0.2905405405405405,0.3492063492063492,0.30935251798561153,0.3759615384615385,0.6644635382242785,0.6639895810722813,0.7525773195876287,0.08776064593360447,0.05773775638703444,0.6548672566371682,0.0,0.03125,0
63,74,HGRU11,Híbrido,129.98,0.15825832112204313,0.04101326899879373,0.2731958762886598,0.3581081081081081,0.43650793650793657,0.3956834532374101,0.4769230769230769,0.5794227803480944,0.5821575862817452,0.7015218458517427,0.35896744130979,0.030151172753253176,0.7345132743362832,0.0,0.234375,0
71,82,IRDM11,Títulos e Val. Mob.,129.6,0.2792547624031819,0.06996381182147167,0.4690721649484537,0.5675675675675675,0.6190476190476191,0.5539568345323741,0.6759615384615385,0.7631636924432694,0.7729542001302365,0.917198494518082,0.2998658162959045,0.02740832743937852,0.831858407079646,0.06063829787234042,0.0,0
74,85,JSRE11,Híbrido,97.8,0.1436047728700021,0.03196622436670688,0.2731958762886598,0.35135135135135137,0.3809523809523809,0.32374100719424465,0.3884615384615385,0.6336197400308439,0.6357716518341654,0.4743904434626083,0.6220288309649556,0.031490969311183566,0.4336283185840708,0.027872340425531918,0.0625,0
75,86,KFOF11,Títulos e Val. Mob.,110.85,0.012008761494355577,0.02774427020506635,0.21134020618556698,0.27702702702702703,0.3888888888888889,0.3309352517985612,0.41057692307692295,0.591980612469707,0.5921423920121555,0.5097365406643757,0.12634914986780632,0.030760693934114205,0.5575221238938053,0.06063829787234042,0.0,0
76,88,KNHY11,Títulos e Val. Mob.,110.0,0.05093512103218165,0.03860072376357057,0.29896907216494845,0.3581081081081081,0.3492063492063492,0.3884892086330936,0.4711538461538462,0.6422119409561577,0.6455393965704364,0.6323024054982818,0.2998554453826584,0.02954452667230186,0.584070796460177,0.06063829787234042,0.0,0
77,89,KNIP11,Títulos e Val. Mob.,108.12,0.22276456802667247,0.04463208685162847,0.3453608247422681,0.44594594594594605,0.4523809523809523,0.4172661870503597,0.525,0.600572813395021,0.606034295637074,0.6627393225331369,1.0,0.029426647576003263,0.5752212389380531,0.06063829787234042,0.0,0
78,91,KNRI11,Híbrido,166.8,0.1366813542533583,0.03920386007237636,0.20103092783505155,0.2702702702702703,0.3174603174603175,0.2949640287769784,0.35,0.6285525446133511,0.6277403950510093,0.5717558501063655,0.9838843071813228,0.044104032615133376,0.6106194690265486,0.06510638297872341,0.296875,0
82,95,LVBI11,Logística,124.23,0.18659021633130293,0.03980699638118215,0.27835051546391754,0.3581081081081081,0.4126984126984127,0.366906474820144,0.4067307692307693,0.6111478299184843,0.6136314304319513,0.7245949926362296,0.3452308336436205,0.03089294852996141,0.6637168141592921,0.07127659574468086,0.09375,0
84,97,MAXR11,Outros,2000.63,0.00015317297824433133,0.7539203860072378,0.3350515463917526,0.5878378378378378,0.5158730158730159,0.4388489208633094,0.4317307692307693,0.5950649922890505,0.6001736487953115,0.42988054328260505,0.03328976340665502,0.6414980420569615,0.4601769911504425,0.0,0.125,0
85,98,MBRF11,Outros,1286.9,0.0001021153188295542,0.5428226779252111,0.36597938144329895,0.4797297297297297,0.5555555555555555,0.4964028776978418,0.6115384615384616,0.6270103547036793,0.6331669199044931,0.7257404680085091,0.032855666292821835,0.3688925690167733,0.5486725663716814,0.0,0.03125,0
86,99,MCCI11,Títulos e Val. Mob.,102.99,0.08863099097811157,0.036188178528347416,0.29896907216494845,0.39864864864864863,0.4761904761904762,0.38129496402877705,0.5384615384615384,0.6285525446133511,0.631864553939657,0.7561773850433643,0.18861436470855344,0.027511831036128503,0.584070796460177,0.06063829787234042,0.0,0
88,101,MFII11,Híbrido,130.49,0.024538311114741883,0.06091676718938481,0.4020618556701031,0.5270270270270271,0.634920634920635,0.5827338129496403,0.7048076923076922,0.6765807446574136,0.6839591925331018,0.6949762722958599,0.07453006626673013,0.032094740292225164,0.6725663716814161,0.06063829787234042,0.140625,0
89,102,MGFF11,Títulos e Val. Mob.,88.31,0.09809708103361127,0.030156815440289513,0.288659793814433,0.3783783783783784,0.4761904761904762,0.4460431654676259,0.5355769230769231,0.4884335756774621,0.4925113957021923,0.3807887416134838,0.20810250753715834,0.024145089041844203,0.5663716814159292,0.06063829787234042,0.0,0
95,109,NSLU11,Hospital,280.0,0.0062596690442516725,0.10916767189384803,0.3402061855670103,0.6081081081081081,0.7301587301587302,0.5755395683453238,0.6711538461538462,0.5765587133729897,0.5821575862817452,0.9672721322205858,0.05627825977763719,0.054005876704215465,0.9646017699115044,0.0,0.015625,0
97,113,OUCY11,Títulos e Val. Mob.,81.48,0.023129119714894033,0.03317249698431846,0.3453608247422681,0.44594594594594605,0.5158730158730159,0.4532374100719425,0.5605769230769231,0.5913196739369905,0.5969177338832212,0.4130256913762068,0.019757844513157173,0.02741120253928824,0.3982300884955752,0.06063829787234042,0.0,0
98,114,OUFF11,Títulos e Val. Mob.,84.0,0.006121813363831775,0.02714113389626056,0.2731958762886598,0.3310810810810811,0.5158730158730159,0.4676258992805756,0.5865384615384615,0.6087243886318572,0.6110266985022792,0.42988054328260505,0.04134974219832141,0.02491561581764966,0.4955752212389381,0.06063829787234042,0.0,0
99,115,OUJP11,Títulos e Val. Mob.,102.36,0.033320228534083535,0.02653799758745477,0.22164948453608246,0.3040540540540541,0.42063492063492064,0.4172661870503597,0.4990384615384616,0.5518836748182421,0.5526372910787931,0.5598101783668793,0.06014656402462067,0.02847786460579505,0.5486725663716814,0.06063829787234042,0.0,0
100,116,OULG11,Outros,90.69,0.020770255849931328,0.0367913148371532,0.3453608247422681,0.4391891891891892,0.5238095238095238,0.46043165467625896,0.5384615384615384,0.565102445472571,0.5708704145864988,0.4976272295859924,0.06185890990091366,0.026885059255809137,0.4955752212389381,0.0,0.03125,0
105,122,PORD11,Títulos e Val. Mob.,99.99,0.02341504260761678,0.04945717732207479,0.42268041237113396,0.5,0.5634920634920635,0.7985611510791368,0.6432692307692308,0.6067415730337078,0.6155849793792055,0.6615938471608575,0.05113015430457834,0.0281817293150937,0.5398230088495575,0.06063829787234042,0.0,0
108,125,PRSV11,Lajes Corporativas,390.0,0.002011671780942218,0.097708082026538,0.21649484536082475,0.3445945945945946,0.3809523809523809,0.3597122302158274,0.4288461538461538,0.7367261511346109,0.7354026481441286,0.4824087710685648,0.016896042450636518,0.10388310993807033,0.6106194690265486,0.2296808510638298,0.03125,0
114,133,RBED11,Outros,162.0,0.008281552357076847,0.060313630880579026,0.31443298969072164,0.4054054054054054,0.4841269841269841,0.4244604316546763,0.5288461538461539,0.5496805463758537,0.554373779031908,0.6113565701194568,0.06939859300404642,0.04218921607525861,0.6194690265486725,0.0,0.078125,0
115,134,RBFF11,Títulos e Val. Mob.,73.71,0.06259158467657526,0.03317249698431846,0.3865979381443299,0.5135135135135135,0.5,0.60431654676259,0.5528846153846154,0.6754791804362195,0.6820056435858477,0.385697921780396,0.054903373096483375,0.021557499123094525,0.5044247787610621,0.06063829787234042,0.0,0
118,138,RBRF11,Títulos e Val. Mob.,97.85,0.15500594821732186,0.04523522316043426,0.3969072164948454,0.4054054054054054,0.4761904761904762,0.4316546762589928,0.5153846153846154,0.6129103326723948,0.6205773822444107,0.3658975617738504,0.2269188489301489,0.025967902384607864,0.5929203539823009,0.06063829787234042,0.0,0
120,140,RBRP11,Outros,93.42,0.17554644459988664,0.034981905910735835,0.31443298969072164,0.41216216216216217,0.4444444444444445,0.34532374100719426,0.4769230769230769,0.7109495483586694,0.7143477317126111,0.8119783996072656,0.19421591252850653,0.02385182885105257,0.6283185840707964,0.09574468085106384,0.1875,0
121,141,RBRR11,Títulos e Val. Mob.,99.53,0.07448801932021833,0.030156815440289513,0.2525773195876289,0.33783783783783783,0.42063492063492064,0.3884892086330936,0.4721153846153846,0.6560916501432034,0.6572606902539614,0.6665030273277696,0.1972915004568757,0.027230071244975763,0.5663716814159292,0.06063829787234042,0.0,0
122,142,RBRY11,Títulos e Val. Mob.,104.0,0.005621448301566959,0.036188178528347416,0.29896907216494845,0.39864864864864863,0.492063492063492,0.4532374100719425,0.5548076923076922,0.6349416170962767,0.6381593227696983,0.6208476517754868,0.05259788444446885,0.029251266481510232,0.5398230088495575,0.06063829787234042,0.0,0
126,147,RECR11,Títulos e Val. Mob.,99.9,0.25233716435971143,0.07901085645355851,0.6958762886597939,0.6554054054054054,0.6666666666666666,0.5755395683453238,0.7519230769230769,0.4664022912535801,0.4866507488604298,0.6334478808705611,0.18643683006946066,0.027135192947954943,0.5752212389380531,0.06063829787234042,0.0,0
127,148,RECT11,Híbrido,96.02,0.16360405806277029,0.04342581423401689,0.3814432989690722,0.5202702702702703,0.634920634920635,0.6115107913669064,0.698076923076923,0.570169640890064,0.5773822444106794,0.6838487972508591,0.17724348261692602,0.026824682157704977,0.5486725663716814,0.1127659574468085,0.109375,0
135,156,SDIL11,Logística,100.8,0.06800880234048311,0.03317249698431846,0.27835051546391754,0.35135135135135137,0.3809523809523809,0.3381294964028777,0.4115384615384616,0.5908790482485129,0.5938788799652702,0.482736049746359,0.11997488650015538,0.02668955246194805,0.5929203539823009,0.06489361702127659,0.046875,0
137,158,SPTW11,Lajes Corporativas,90.19,0.017609786732156626,0.04523522316043426,0.42268041237113396,0.6148648648648649,0.6587301587301587,0.6258992805755396,0.7480769230769231,0.8468825732540206,0.8539179509442154,0.8795614465717558,0.03434140023549489,0.020956603241962656,0.7168141592920354,0.0,0.015625,0
139,161,TGAR11,Outros,134.89,0.1557718131085435,0.060313630880579026,0.3917525773195876,0.5540540540540541,0.6904761904761905,0.5539568345323741,0.6615384615384615,0.5750165234633179,0.5825917082700238,0.6882670594010799,0.1940904639581433,0.034992841001224795,0.6194690265486725,0.06063829787234042,0.0,0
140,162,THRA11,Lajes Corporativas,133.5,0.005350842706668641,0.046441495778045835,0.2938144329896907,0.26351351351351354,0.3492063492063492,0.3165467625899281,0.3769230769230769,0.5959462436660057,0.599305404818754,0.561282932416953,0.04462956700198191,0.033285031654850014,0.6548672566371682,0.10436170212765958,0.015625,0
143,165,TRXF11,Outros,99.99,0.06281623837800028,0.02714113389626056,0.23195876288659795,0.31756756756756754,0.4603174603174603,0.0,0.5125,0.6047587574355585,0.6053831126546559,0.5297005400098184,0.12075964730270128,0.027991972721052052,0.5486725663716814,0.0,0.5,0
146,168,VGIP11,Outros,99.86,0.018462449644383403,0.05126658624849216,0.4381443298969072,0.5202702702702703,0.6507936507936507,0.0,0.4721153846153846,0.6208415950649923,0.6301280659865423,1.0,0.04044578806071512,0.026738429160413326,0.584070796460177,0.06063829787234042,0.0,0
147,169,VGIR11,Títulos e Val. Mob.,88.29,0.030762239797403206,0.02714113389626056,0.26288659793814434,0.3445945945945946,0.42063492063492064,0.4100719424460432,0.4807692307692307,0.7252698832341926,0.7262860863902757,0.4509900180003272,0.11453472484845305,0.02700293835210773,0.4690265486725664,0.06063829787234042,0.0,0
149,171,VILG11,Logística,132.0,0.22843707398765425,0.030156815440289513,0.1958762886597938,0.3040540540540541,0.35714285714285715,0.3525179856115108,0.4125,0.7100682969817141,0.7082700238767095,0.6658484699721813,0.3221193095117977,0.031571472108655775,0.6991150442477876,0.0,0.15625,0
150,172,VINO11,Lajes Corporativas,60.58,0.1899702333845612,0.021109770808202654,0.30412371134020616,0.4054054054054054,0.5158730158730159,0.0,0.5461538461538461,0.6576338400528751,0.6609507271543303,0.5697921780396006,0.15863183498932812,0.01655195018026876,0.5486725663716814,0.05212765957446809,0.125,0
152,174,VLOL11,Lajes Corporativas,105.09,0.021653553357806967,0.028347406513872138,0.23195876288659795,0.3108108108108108,0.3492063492063492,0.30935251798561153,0.3711538461538461,0.6624807226261291,0.6626872151074452,0.5432826051382752,0.041178739803490884,0.025240502107448232,0.6902654867256637,0.0851063829787234,0.015625,0
154,176,VRTA11,Títulos e Val. Mob.,104.9,0.2274465553950076,0.0367913148371532,0.30412371134020616,0.3648648648648649,0.5,0.4388489208633094,0.5499999999999999,0.6043181317470808,0.6079878445843282,0.3982981508754704,0.2706628904623639,0.028503740504982545,0.5752212389380531,0.06063829787234042,0.0,0
156,178,VTLT11,Logística,118.8,0.015894249375820114,0.04342581423401689,0.31443298969072164,0.4256756756756757,0.4285714285714286,0.4244604316546763,0.4961538461538462,0.7166776823088786,0.719774256566095,0.7821960399279987,0.055362096349707915,0.028382986308774224,0.6991150442477876,0.0,0.015625,0
160,182,XPCI11,Outros,90.28,0.15589945725708046,0.034981905910735835,0.3402061855670103,0.4594594594594595,0.5238095238095238,0.0,0.5711538461538461,0.6532275831680987,0.6579118732363795,0.4984454262804778,0.16923929783814154,0.02722719614506604,0.4778761061946903,0.06063829787234042,0.0,0
162,185,XPIN11,Outros,116.0,0.06953032059104347,0.03739445114595899,0.2731958762886598,0.3648648648648649,0.42063492063492064,0.38129496402877705,0.4769230769230769,0.64177131526768,0.6440199696114609,0.5599738177057765,0.1931566385096548,0.03105107902499612,0.5929203539823009,0.0946808510638298,0.078125,0
163,186,XPLG11,Logística,135.0,0.2278805455000332,0.034981905910735835,0.22164948453608246,0.3040540540540541,0.3650793650793651,0.34532374100719426,0.40865384615384615,0.7620621282220754,0.7607987844584327,0.7309769268532155,0.6058247108161035,0.03066581563709338,0.7522123893805309,0.10638297872340426,0.203125,0
165,188,XPPR11,Outros,88.59,0.05099128445753789,0.04463208685162847,0.4536082474226804,0.5472972972972974,0.6666666666666666,0.0,0.6413461538461538,0.3985459352280238,0.4100282179292381,0.3901161839306169,0.1103967138012492,0.027172569246781325,0.4690265486725664,0.1702127659574468,0.0625,0
166,189,XPSF11,Outros,96.49,0.16148005943111554,0.042219541616405315,0.3762886597938144,0.4864864864864865,0.5952380952380952,0.0,0.5750000000000001,0.5842696629213483,0.5910570870414587,0.7347406316478481,0.08824703925298477,0.02817022891545481,0.5132743362831859,0.06063829787234042,0.0,0
