,Unnamed: 0,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos,cluster
89,102,MGFF11,Títulos e Val. Mob.,88.31,0.09809708103361127,0.030156815440289513,0.288659793814433,0.3783783783783784,0.4761904761904762,0.4460431654676259,0.5355769230769231,0.4884335756774621,0.4925113957021923,0.3807887416134838,0.20810250753715834,0.024145089041844203,0.5663716814159292,0.06063829787234042,0.0,7
97,113,OUCY11,Títulos e Val. Mob.,81.48,0.023129119714894033,0.03317249698431846,0.3453608247422681,0.44594594594594605,0.5158730158730159,0.4532374100719425,0.5605769230769231,0.5913196739369905,0.5969177338832212,0.4130256913762068,0.019757844513157173,0.02741120253928824,0.3982300884955752,0.06063829787234042,0.0,7
98,114,OUFF11,Títulos e Val. Mob.,84.0,0.006121813363831775,0.02714113389626056,0.2731958762886598,0.3310810810810811,0.5158730158730159,0.4676258992805756,0.5865384615384615,0.6087243886318572,0.6110266985022792,0.42988054328260505,0.04134974219832141,0.02491561581764966,0.4955752212389381,0.06063829787234042,0.0,7
100,116,OULG11,Outros,90.69,0.020770255849931328,0.0367913148371532,0.3453608247422681,0.4391891891891892,0.5238095238095238,0.46043165467625896,0.5384615384615384,0.565102445472571,0.5708704145864988,0.4976272295859924,0.06185890990091366,0.026885059255809137,0.4955752212389381,0.0,0.03125,7
104,121,PLRI11,Títulos e Val. Mob.,41.27,0.0025120368432070338,0.013268998793727385,0.26804123711340205,0.33783783783783783,0.4285714285714286,0.3165467625899281,0.40384615384615385,0.4802820004406257,0.4838289559366182,0.2855506463753886,0.012896754437628343,0.016054557895886886,0.2831858407079646,0.06063829787234042,0.0,7
113,131,RBCO11,Lajes Corporativas,86.0,0.07873601658352777,0.03317249698431846,0.3247422680412371,0.33783783783783783,0.3888888888888889,0.4172661870503597,0.525,0.6986120290812955,0.7026264380290863,0.07281950580919648,0.10147576012554677,0.0286417453006492,0.4070796460176992,0.2978723404255319,0.046875,7
115,134,RBFF11,Títulos e Val. Mob.,73.71,0.06259158467657526,0.03317249698431846,0.3865979381443299,0.5135135135135135,0.5,0.60431654676259,0.5528846153846154,0.6754791804362195,0.6820056435858477,0.385697921780396,0.054903373096483375,0.021557499123094525,0.5044247787610621,0.06063829787234042,0.0,7
118,138,RBRF11,Títulos e Val. Mob.,97.85,0.15500594821732186,0.04523522316043426,0.3969072164948454,0.4054054054054054,0.4761904761904762,0.4316546762589928,0.5153846153846154,0.6129103326723948,0.6205773822444107,0.3658975617738504,0.2269188489301489,0.025967902384607864,0.5929203539823009,0.06063829787234042,0.0,7
123,144,RBVO11,Outros,23.79,0.009460984289558196,0.007237635705669481,0.2938144329896907,0.3918918918918919,0.3888888888888889,0.34532374100719426,0.40384615384615385,0.7268120731438643,0.7293249403082266,0.2119129438717067,0.0020856839995021773,0.007866273352999015,0.3628318584070797,0.06063829787234042,0.0,7
124,145,RCRB11,Lajes Corporativas,173.8,0.03557697708021669,0.05126658624849216,0.24742268041237114,0.3310810810810811,0.4285714285714286,0.32374100719424465,0.40865384615384615,0.7246089447014761,0.7247666594313003,0.052037309769268535,0.15498761266804267,0.05592644344390967,0.4424778761061947,0.0,0.15625,7
130,151,RNGO11,Lajes Corporativas,71.09,0.024058369116242973,0.025331724969843185,0.29896907216494845,0.39864864864864863,0.4682539682539682,0.3956834532374101,0.4875,0.6040978189028421,0.6077707835901889,0.20389461626575026,0.0712987513980048,0.02866187100001725,0.2743362831858407,0.21595744680851064,0.046875,7
147,169,VGIR11,Títulos e Val. Mob.,88.29,0.030762239797403206,0.02714113389626056,0.26288659793814434,0.3445945945945946,0.42063492063492064,0.4100719424460432,0.4807692307692307,0.7252698832341926,0.7262860863902757,0.4509900180003272,0.11453472484845305,0.02700293835210773,0.4690265486725664,0.06063829787234042,0.0,7
153,175,VOTS11,Títulos e Val. Mob.,82.99,0.0,0.01869722557297949,0.1958762886597938,0.25675675675675674,0.30952380952380953,0.32374100719424465,0.35865384615384616,0.5970478078871998,0.5964836118949425,0.4658811978399608,0.019535660879861028,0.027258822244072983,0.415929203539823,0.06063829787234042,0.0,7
154,176,VRTA11,Títulos e Val. Mob.,104.9,0.2274465553950076,0.0367913148371532,0.30412371134020616,0.3648648648648649,0.5,0.4388489208633094,0.5499999999999999,0.6043181317470808,0.6079878445843282,0.3982981508754704,0.2706628904623639,0.028503740504982545,0.5752212389380531,0.06063829787234042,0.0,7
