,Unnamed: 0,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos,cluster
51,61,GTWR11,Lajes Corporativas,117.5,0.11284763883854035,0.04161640530759952,0.29896907216494845,0.39864864864864863,0.4682539682539682,0.4316546762589928,0.5173076923076922,0.7318792685613571,0.7343173431734317,0.7864506627393225,0.3120084682475841,0.02731919934217714,0.7256637168141593,0.0,0.015625,3
58,69,HGCR11,Títulos e Val. Mob.,101.94,0.06659450517469379,0.028950542822677932,0.2422680412371134,0.31756756756756754,0.3968253968253968,0.3741007194244605,0.4480769230769231,0.6027759418374091,0.6038636856956805,0.5406643757159221,0.3447433389802311,0.02931739377943383,0.5221238938053098,0.06063829787234042,0.0,3
59,70,HGFF11,Títulos e Val. Mob.,95.35,0.047805286510055806,0.03317249698431846,0.2835051546391753,0.3783783783783784,0.4444444444444445,0.4100719424460432,0.4846153846153846,0.6146728354263054,0.6175385283264597,0.554410080183276,0.07396526842978622,0.02773321372917709,0.5132743362831859,0.06063829787234042,0.0,3
61,72,HGPO11,Lajes Corporativas,227.44,0.006862149425346044,0.056694813027744276,0.21649484536082475,0.2905405405405405,0.3492063492063492,0.30935251798561153,0.3759615384615385,0.6644635382242785,0.6639895810722813,0.7525773195876287,0.08776064593360447,0.05773775638703444,0.6548672566371682,0.0,0.03125,3
63,74,HGRU11,Híbrido,129.98,0.15825832112204313,0.04101326899879373,0.2731958762886598,0.3581081081081081,0.43650793650793657,0.3956834532374101,0.4769230769230769,0.5794227803480944,0.5821575862817452,0.7015218458517427,0.35896744130979,0.030151172753253176,0.7345132743362832,0.0,0.234375,3
75,86,KFOF11,Títulos e Val. Mob.,110.85,0.012008761494355577,0.02774427020506635,0.21134020618556698,0.27702702702702703,0.3888888888888889,0.3309352517985612,0.41057692307692295,0.591980612469707,0.5921423920121555,0.5097365406643757,0.12634914986780632,0.030760693934114205,0.5575221238938053,0.06063829787234042,0.0,3
76,88,KNHY11,Títulos e Val. Mob.,110.0,0.05093512103218165,0.03860072376357057,0.29896907216494845,0.3581081081081081,0.3492063492063492,0.3884892086330936,0.4711538461538462,0.6422119409561577,0.6455393965704364,0.6323024054982818,0.2998554453826584,0.02954452667230186,0.584070796460177,0.06063829787234042,0.0,3
82,95,LVBI11,Logística,124.23,0.18659021633130293,0.03980699638118215,0.27835051546391754,0.3581081081081081,0.4126984126984127,0.366906474820144,0.4067307692307693,0.6111478299184843,0.6136314304319513,0.7245949926362296,0.3452308336436205,0.03089294852996141,0.6637168141592921,0.07127659574468086,0.09375,3
86,99,MCCI11,Títulos e Val. Mob.,102.99,0.08863099097811157,0.036188178528347416,0.29896907216494845,0.39864864864864863,0.4761904761904762,0.38129496402877705,0.5384615384615384,0.6285525446133511,0.631864553939657,0.7561773850433643,0.18861436470855344,0.027511831036128503,0.584070796460177,0.06063829787234042,0.0,3
96,112,ONEF11,Lajes Corporativas,146.02,0.0009445666991733764,0.03799758745476478,0.21649484536082475,0.2905405405405405,0.3333333333333333,0.2877697841726619,0.35865384615384616,0.6219431592861864,0.6218797482092469,0.5540828015054821,0.03552178544910579,0.04357213913183483,0.5044247787610621,0.1095744680851064,0.015625,3
99,115,OUJP11,Títulos e Val. Mob.,102.36,0.033320228534083535,0.02653799758745477,0.22164948453608246,0.3040540540540541,0.42063492063492064,0.4172661870503597,0.4990384615384616,0.5518836748182421,0.5526372910787931,0.5598101783668793,0.06014656402462067,0.02847786460579505,0.5486725663716814,0.06063829787234042,0.0,3
108,125,PRSV11,Lajes Corporativas,390.0,0.002011671780942218,0.097708082026538,0.21649484536082475,0.3445945945945946,0.3809523809523809,0.3597122302158274,0.4288461538461538,0.7367261511346109,0.7354026481441286,0.4824087710685648,0.016896042450636518,0.10388310993807033,0.6106194690265486,0.2296808510638298,0.03125,3
114,133,RBED11,Outros,162.0,0.008281552357076847,0.060313630880579026,0.31443298969072164,0.4054054054054054,0.4841269841269841,0.4244604316546763,0.5288461538461539,0.5496805463758537,0.554373779031908,0.6113565701194568,0.06939859300404642,0.04218921607525861,0.6194690265486725,0.0,0.078125,3
120,140,RBRP11,Outros,93.42,0.17554644459988664,0.034981905910735835,0.31443298969072164,0.41216216216216217,0.4444444444444445,0.34532374100719426,0.4769230769230769,0.7109495483586694,0.7143477317126111,0.8119783996072656,0.19421591252850653,0.02385182885105257,0.6283185840707964,0.09574468085106384,0.1875,3
121,141,RBRR11,Títulos e Val. Mob.,99.53,0.07448801932021833,0.030156815440289513,0.2525773195876289,0.33783783783783783,0.42063492063492064,0.3884892086330936,0.4721153846153846,0.6560916501432034,0.6572606902539614,0.6665030273277696,0.1972915004568757,0.027230071244975763,0.5663716814159292,0.06063829787234042,0.0,3
122,142,RBRY11,Títulos e Val. Mob.,104.0,0.005621448301566959,0.036188178528347416,0.29896907216494845,0.39864864864864863,0.492063492063492,0.4532374100719425,0.5548076923076922,0.6349416170962767,0.6381593227696983,0.6208476517754868,0.05259788444446885,0.029251266481510232,0.5398230088495575,0.06063829787234042,0.0,3
125,146,RDPD11,Títulos e Val. Mob.,80.78,0.0010109416564125866,0.01869722557297949,0.1907216494845361,0.25,0.35714285714285715,0.3309352517985612,0.3961538461538461,0.663802599691562,0.6622530931191665,0.6570119456717395,0.026043322085024044,0.027232946344885482,0.3982300884955752,0.06063829787234042,0.0,3
135,156,SDIL11,Logística,100.8,0.06800880234048311,0.03317249698431846,0.27835051546391754,0.35135135135135137,0.3809523809523809,0.3381294964028777,0.4115384615384616,0.5908790482485129,0.5938788799652702,0.482736049746359,0.11997488650015538,0.02668955246194805,0.5929203539823009,0.06489361702127659,0.046875,3
140,162,THRA11,Lajes Corporativas,133.5,0.005350842706668641,0.046441495778045835,0.2938144329896907,0.26351351351351354,0.3492063492063492,0.3165467625899281,0.3769230769230769,0.5959462436660057,0.599305404818754,0.561282932416953,0.04462956700198191,0.033285031654850014,0.6548672566371682,0.10436170212765958,0.015625,3
149,171,VILG11,Logística,132.0,0.22843707398765425,0.030156815440289513,0.1958762886597938,0.3040540540540541,0.35714285714285715,0.3525179856115108,0.4125,0.7100682969817141,0.7082700238767095,0.6658484699721813,0.3221193095117977,0.031571472108655775,0.6991150442477876,0.0,0.15625,3
152,174,VLOL11,Lajes Corporativas,105.09,0.021653553357806967,0.028347406513872138,0.23195876288659795,0.3108108108108108,0.3492063492063492,0.30935251798561153,0.3711538461538461,0.6624807226261291,0.6626872151074452,0.5432826051382752,0.041178739803490884,0.025240502107448232,0.6902654867256637,0.0851063829787234,0.015625,3
156,178,VTLT11,Logística,118.8,0.015894249375820114,0.04342581423401689,0.31443298969072164,0.4256756756756757,0.4285714285714286,0.4244604316546763,0.4961538461538462,0.7166776823088786,0.719774256566095,0.7821960399279987,0.055362096349707915,0.028382986308774224,0.6991150442477876,0.0,0.015625,3
162,185,XPIN11,Outros,116.0,0.06953032059104347,0.03739445114595899,0.2731958762886598,0.3648648648648649,0.42063492063492064,0.38129496402877705,0.4769230769230769,0.64177131526768,0.6440199696114609,0.5599738177057765,0.1931566385096548,0.03105107902499612,0.5929203539823009,0.0946808510638298,0.078125,3
