,Unnamed: 0,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos,cluster
113,131,RBCO11,Lajes Corporativas,86.0,0.07873601658352777,0.03317249698431846,0.3247422680412371,0.33783783783783783,0.3888888888888889,0.4172661870503597,0.525,0.6986120290812955,0.7026264380290863,0.07281950580919648,0.10147576012554677,0.0286417453006492,0.4070796460176992,0.2978723404255319,0.046875,2
116,135,RBGS11,Shoppings,39.43,0.01154924255962258,0.0030156815440289513,0.061855670103092786,0.027027027027027032,0.2063492063492064,0.2733812949640288,0.14807692307692308,0.7367261511346109,0.7286737573258085,0.08558337424316799,0.02300972369148391,0.02420546613994836,0.06194690265486725,0.14361702127659576,0.015625,2
123,144,RBVO11,Outros,23.79,0.009460984289558196,0.007237635705669481,0.2938144329896907,0.3918918918918919,0.3888888888888889,0.34532374100719426,0.40384615384615385,0.7268120731438643,0.7293249403082266,0.2119129438717067,0.0020856839995021773,0.007866273352999015,0.3628318584070797,0.06063829787234042,0.0,2
124,145,RCRB11,Lajes Corporativas,173.8,0.03557697708021669,0.05126658624849216,0.24742268041237114,0.3310810810810811,0.4285714285714286,0.32374100719424465,0.40865384615384615,0.7246089447014761,0.7247666594313003,0.052037309769268535,0.15498761266804267,0.05592644344390967,0.4424778761061947,0.0,0.15625,2
129,150,RNDP11,Títulos e Val. Mob.,795.0,0.0001021153188295542,0.18817852834740653,0.1958762886597938,0.2364864864864865,0.2936507936507937,0.2949640287769784,0.3259615384615385,0.3923771755893369,0.3939657043629259,0.420389461626575,0.029061464869182024,0.31090755403750275,0.3097345132743363,0.06063829787234042,0.0,2
130,151,RNGO11,Lajes Corporativas,71.09,0.024058369116242973,0.025331724969843185,0.29896907216494845,0.39864864864864863,0.4682539682539682,0.3956834532374101,0.4875,0.6040978189028421,0.6077707835901889,0.20389461626575026,0.0712987513980048,0.02866187100001725,0.2743362831858407,0.21595744680851064,0.046875,2
132,153,SADI11,Títulos e Val. Mob.,82.31,0.01597083586494228,0.010856453558504222,0.10824742268041238,0.17567567567567569,0.2380952380952381,0.2374100719424461,0.2826923076923077,0.6466181978409341,0.641632298675928,0.4658811978399608,0.0832669250775382,0.028035099219697882,0.3893805309734513,0.06063829787234042,0.0,2
134,155,SCPF11,Shoppings,9.09,0.005223198558131698,0.0006031363088057903,0.08762886597938145,0.040540540540540536,0.16666666666666666,0.2877697841726619,0.19519230769230766,0.5714915179554968,0.5665291947037118,0.03485517918507602,0.010817070638397049,0.0024697108224510803,0.3628318584070797,0.27765957446808515,0.015625,2
142,164,TRNT11,Lajes Corporativas,183.1,0.0059329000239971,0.04101326899879373,0.1855670103092784,0.18243243243243248,0.22222222222222224,0.20863309352517986,0.2259615384615385,0.6437541308658294,0.642283481658346,0.3354606447389952,0.2316518277716824,0.06305094102020045,0.3893805309734513,0.4191489361702128,0.015625,2
151,173,VISC11,Shoppings,117.0,0.14583599258642785,0.012062726176115805,0.09278350515463918,0.10810810810810813,0.15873015873015875,0.2374100719424461,0.2355769230769231,0.6331791143423662,0.6277403950510093,0.37195221731304207,0.4406260671145533,0.0325346305784126,0.5575221238938053,0.07659574468085106,0.234375,2
153,175,VOTS11,Títulos e Val. Mob.,82.99,0.0,0.01869722557297949,0.1958762886597938,0.25675675675675674,0.30952380952380953,0.32374100719424465,0.35865384615384616,0.5970478078871998,0.5964836118949425,0.4658811978399608,0.019535660879861028,0.027258822244072983,0.415929203539823,0.06063829787234042,0.0,2
155,177,VSHO11,Shoppings,86.6,0.0005258938919722043,0.0,0.0,0.26351351351351354,0.3809523809523809,0.3884892086330936,0.11346153846153845,0.04428288169200268,0.04362925982201002,0.2112583865161184,0.0531432424512558,0.027471579637392395,0.4424778761061947,0.060319148936170214,0.046875,2
158,180,WPLZ11,Shoppings,79.3,0.0013019703150768162,0.0030156815440289513,0.030927835051546393,0.08108108108108109,0.2777777777777777,0.302158273381295,0.2048076923076923,0.6051993831240361,0.5977859778597786,0.27000490918016684,0.02335796799258393,0.02597940278424675,0.415929203539823,0.08297872340425531,0.015625,2
159,181,WTSP11B,Híbrido,53.5,0.00012253838259546505,0.007840772014475273,0.1288659793814433,0.17567567567567569,0.2619047619047619,0.2949640287769784,0.3336538461538461,0.5316148931482706,0.5289776427176036,0.26951399116347563,0.022087624725435597,0.025364131403566272,0.18584070796460175,0.06063829787234042,0.0,2
161,184,XPHT11,Hotel,93.0,0.0051823524305998755,0.02050663449939687,0.2061855670103093,0.2364864864864865,0.2936507936507937,0.0,0.10096153846153846,0.2174487772637145,0.2214022140221402,0.3901161839306169,0.12435688008218555,0.035122220497162265,0.3185840707964602,0.9861702127659576,0.078125,2
164,187,XPML11,Shoppings,114.12,0.2539710094609843,0.015681544028950545,0.12371134020618554,0.0945945945945946,0.14285714285714285,0.1654676258992806,0.13942307692307693,0.6311962987442168,0.6270892120685913,0.3400425462281132,0.5404515420433986,0.031214959719850263,0.5663716814159292,0.05106382978723404,0.203125,2
