,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos
70,HMOC11,Shoppings,229.0,0.00012107935202836072,0.046759941089838,0.3164556962025316,0.3656716417910447,0.390625,0.40458015267175573,0.3597122302158274,0.8775252525252527,0.8733221476510067,0.8867613073621657,0.011967706196151605,0.06737009092915329,0.6,0.03739612188365651,0.022727272727272728
71,HPDP11,Shoppings,90.0,0.043092986126558895,0.007363770250368189,0.12025316455696203,0.0,0.0,0.0,0.28057553956834536,0.6595117845117846,0.6430369127516777,0.7074942225156817,0.06366795289304285,0.030182849795785206,0.45263157894736844,0.023545706371191133,0.022727272727272728
72,HSML11,Shoppings,100.88,0.6506382008171449,0.022091310751104563,0.3291139240506329,0.3805970149253731,0.4296875,0.0,0.36330935251798563,0.5770202020202021,0.5738255033557047,0.6493892373720701,0.40554201638501514,0.03029479212309818,0.5578947368421052,0.08310249307479224,0.11363636363636363
73,HTMX11,Hotel,138.85,0.014492916857906341,0.026141384388807067,0.2848101265822785,0.26119402985074625,0.359375,0.3740458015267175,0.2877697841726619,0.5441919191919192,0.5381711409395973,0.6167051832287884,0.039691599150674835,0.045976313003540575,0.47368421052631576,0.3047091412742382,0.5227272727272727
75,IBFF11,Títulos e Val. Mob.,86.01,0.006496048026265772,0.02577319587628866,0.45569620253164556,0.6567164179104478,0.0,0.0,0.6079136690647482,0.6191077441077442,0.623741610738255,0.7041928029052492,0.008299996011273788,0.03168607533398793,0.35789473684210527,0.039473684210526314,0.0
76,IRDM11,Títulos e Val. Mob.,112.0,0.22703504824871387,0.034977908689248896,0.4873417721518987,0.5522388059701492,0.5859375,0.5572519083969465,0.5971223021582734,0.9915824915824918,1.0,1.0,0.12337744623635132,0.030908875747215035,0.6631578947368421,0.039473684210526314,0.0
77,JRDM11,Shoppings,90.0,0.023055761265307388,0.014727540500736378,0.2468354430379747,0.40298507462686567,0.4140625,0.40458015267175573,0.14028776978417268,0.816919191919192,0.8083053691275167,0.8187520633872566,0.051561244453016075,0.028017565350331505,0.5157894736842106,0.024930747922437674,0.022727272727272728
78,JSRE11,Híbrido,101.0,0.26773742112243376,0.016200294550810016,0.24050632911392406,0.291044776119403,0.3515625,0.3740458015267175,0.28057553956834536,0.7634680134680135,0.7546140939597314,0.7893694288544074,0.42095668620672416,0.03597826399838803,0.4,0.0,0.06818181818181818
79,KFOF11,Títulos e Val. Mob.,101.0,0.018933431698574362,0.01988217967599411,0.2721518987341772,0.29850746268656714,0.328125,0.3511450381679389,0.3057553956834532,0.7331649831649834,0.7260906040268456,0.767580059425553,0.11380873272361101,0.03987705534108827,0.30526315789473685,0.039473684210526314,0.0
81,KNHY11,Títulos e Val. Mob.,112.0,0.04237214161215749,0.03313696612665685,0.4936708860759494,0.582089552238806,0.484375,0.48854961832061067,0.5863309352517986,0.7377946127946129,0.7449664429530201,0.7966325519973588,0.2251151290125511,0.034612567605169814,0.5368421052631579,0.039473684210526314,0.0
