,Ano/Mês,Unnamed: 0,Códigodo fundo,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos
36,202012,46,LASC11,103.99,0.0020155446352133847,0.0213351686166552,0.20253164556962025,0.22900763358778625,0.1818181818181818,0.0,0.14713896457765668,0.6721607004893124,0.6695387734414597,0.5753782668500689,0.060661855529727436,0.029421481302651813,0.6559999999999999,0.06864988558352403,0.046875
37,202012,47,JRDM11,75.0,0.012288755418040136,0.006194081211286993,0.07594936708860757,0.03816793893129771,0.04545454545454545,0.1510791366906475,0.06902815622161672,0.7079577646149885,0.6996958945767866,0.2481430536451169,0.057688522159459465,0.0279253122577858,0.44799999999999995,0.05377574370709382,0.015625
38,202012,48,CVBI11,99.28,0.1392141398208255,0.06882312456985548,0.6329113924050632,0.6335877862595419,0.553030303030303,0.5179856115107914,0.6693914623069936,0.8362091166623744,0.8492143943233653,0.6551581843191197,0.09064413824434467,0.031108245130303306,0.568,0.06864988558352403,0.0
39,202012,49,CPFF11,79.78,0.03247790652996016,0.04129387474191328,0.4683544303797468,0.366412213740458,0.2954545454545455,0.0,0.3914623069936421,0.7898532062838013,0.7965027876330459,0.35955983493810184,0.08212873961060242,0.024894855211496682,0.568,0.06864988558352403,0.0
40,202012,50,RVBI11,91.6,0.03623261677014028,0.0426703372333104,0.4303797468354431,0.5038167938931297,0.4545454545454545,0.0,0.3896457765667575,0.6814318825650271,0.6875316776482514,0.546079779917469,0.033462154124574414,0.02911017649076886,0.56,0.06864988558352403,0.0
41,202012,51,CPTS11,96.8,0.4274370226563395,0.06194081211286993,0.5822784810126582,0.6183206106870229,0.5681818181818181,0.4964028776978418,0.6503178928247049,0.6711305691475664,0.6832235174860618,0.5742778541953232,0.20349815769750507,0.028760752722328812,0.616,0.06864988558352403,0.0
42,202012,52,RCRB11,168.8,0.05201992625398559,0.05849965588437715,0.310126582278481,0.3740458015267175,0.4090909090909091,0.32374100719424465,0.43051771117166215,0.6886428019572496,0.6898124683223517,0.08459422283356266,0.18188303575106848,0.059834055475788114,0.488,0.09382151029748284,0.15625
43,202012,53,TORD11,12.08,0.5728326154219499,0.011011699931176877,0.8987341772151898,0.8473282442748092,0.7424242424242424,0.0,0.6357856494096277,0.8259078032449138,0.8502280790674099,0.8667125171939478,0.008700327387145872,0.00243008348051486,0.696,0.06864988558352403,0.0
44,202012,54,IRDM11,124.9,0.3725926375322723,0.08396421197522368,0.5949367088607594,0.6946564885496184,0.6212121212121211,0.5755395683453238,0.7229791099000908,0.7913984032964203,0.8030917384693359,0.8760660247592847,0.29294100450380445,0.03035221915858757,0.8,0.06864988558352403,0.0
45,202012,55,IBFF11,77.5,0.0204318253823805,0.03303509979353063,0.3797468354430379,0.4427480916030534,0.42424242424242425,0.4172661870503597,0.5168029064486831,0.8758691733195982,0.8781044095286366,0.35900962861072905,0.013189038362491898,0.026864334633613297,0.496,0.06864988558352403,0.0
46,202012,56,RBRY11,103.02,0.009477778451872974,0.04129387474191328,0.3670886075949367,0.4427480916030534,0.4621212121212121,0.4532374100719425,0.5767484105358764,0.7308781869688386,0.733907754688292,0.5815680880330124,0.05148709920600334,0.03243923203008856,0.568,0.06864988558352403,0.0
47,202012,57,RBRR11,95.26,0.11922047631566528,0.034411562284927734,0.3227848101265823,0.38167938931297707,0.3939393939393939,0.3884892086330936,0.4922797456857402,0.6306979139840331,0.6332995438418653,0.5654745529573589,0.19216218561484594,0.03007268014383553,0.568,0.06864988558352403,0.0
48,202012,58,RBRF11,99.44,0.19200253459793595,0.0516173434273916,0.4873417721518987,0.5496183206106869,0.4696969696969697,0.4460431654676259,0.555858310626703,0.7378315735256246,0.7455651292448049,0.3707015130674003,0.219382931824462,0.02845262449015896,0.648,0.06864988558352403,0.0
49,202012,59,MCCI11,102.85,0.14101397399340734,0.04129387474191328,0.3734177215189873,0.4427480916030534,0.4469696969696969,0.40287769784172667,0.5622161671207994,0.6623744527427247,0.6664977192093259,0.6576341127922971,0.18445294662465425,0.030495165245676675,0.616,0.06864988558352403,0.0
50,202012,60,VGIR11,86.87,0.043317357277194685,0.028217481073640745,0.2974683544303797,0.3740458015267175,0.3863636363636364,0.3956834532374101,0.4968210717529519,0.6796291527169714,0.6806893056259503,0.4123796423658873,0.11157480178887028,0.029809024027648956,0.504,0.06864988558352403,0.0
51,202012,61,MGHT11,100.0,0.0007212818594241879,0.0213351686166552,0.20253164556962025,0.3893129770992366,0.4469696969696969,0.0,0.3206176203451408,0.6806592840587176,0.6779016725798277,0.6297111416781292,0.019567237609355317,0.030644464492191967,0.5920000000000001,0.06864988558352403,0.0
52,202012,62,BTLG11,108.39,0.35664354520145336,0.04129387474191328,0.3354430379746836,0.3587786259541985,0.356060606060606,0.3597122302158274,0.4595821980018165,0.9250579448879732,0.9247339077546884,0.7328748280605227,0.3384041851390182,0.03104471353604148,0.648,0.0,0.15625
53,202012,63,TRNT11,173.03,6.740951957235401e-06,0.028217481073640745,0.13924050632911392,0.2137404580152672,0.20454545454545456,0.20143884892086333,0.2343324250681199,0.6881277362863765,0.6827166751140396,0.3174690508940853,0.2257484481285203,0.0696433336298141,0.408,0.5652173913043478,0.015625
54,202012,64,HCRI11,435.0,0.0011055161209866057,0.2126634549208534,0.4556962025316456,0.4809160305343511,0.4772727272727272,0.4460431654676259,0.5758401453224341,0.5830543394282771,0.5909782057780031,0.7037138927097661,0.013202933139329595,0.0917904473894868,0.976,0.0,0.015625
55,202012,65,BLCP11,103.39,0.07404935725023087,0.04817618719889883,0.4240506329113924,0.0,0.0,0.0,0.06085376930063579,0.7246973989183622,0.7301064368981247,0.6181568088033013,0.02652562581521985,0.030987535101205832,0.608,0.06864988558352403,0.03125
56,202012,66,MORE11,110.5,0.0010246246974997806,0.06194081211286993,0.5126582278481012,0.6259541984732824,0.5227272727272727,0.0,0.3751135331516803,0.7293329899562194,0.7382159148504814,0.8030261348005502,0.013125700650843664,0.03067623028932288,0.672,0.06864988558352403,0.0
57,202012,67,GCFF11,103.3,0.0018537617882397352,0.08878183069511357,0.7974683544303797,0.0,0.0,0.0,0.11444141689373295,0.7246973989183622,0.7450582868727826,0.6262723521320495,0.0,0.02945007052006964,0.648,0.06864988558352403,0.0
58,202012,68,MGCR11,97.98,0.0024132608006902736,0.00963523743977977,0.08860759493670886,0.03816793893129771,0.015151515151515154,0.007194244604316547,0.012715712988192554,0.7236672675766159,0.7156614292954891,0.6103163686382393,0.015693963176006062,0.02954854449117546,0.6,0.06864988558352403,0.0
59,202012,69,OULG11,89.39,0.024179794670603383,0.04198210598761184,0.4240506329113924,0.5038167938931297,0.5,0.46043165467625896,0.5694822888283378,0.7177440123615761,0.7230106436898125,0.471939477303989,0.06024934060742385,0.02966925452027293,0.528,0.0,0.03125
60,202012,70,WTSP11B,50.99,9.437332740129561e-05,0.008947006194081213,0.17721518987341772,0.1984732824427481,0.21969696969696967,0.2733812949640288,0.340599455040872,0.4550605202163277,0.4543841865179929,0.16891334250343884,0.021560882432983132,0.02802696280860472,0.23199999999999998,0.06864988558352403,0.0
